id,idSportinglife,date,hour,time,name,classe,amountRunners,prizes,description,oddP1,oddP2,oddP3,oddP4,oddP5,oddP6,oddP7,oddP8,oddP1Dec,oddP2Dec,oddP3Dec,oddP4Dec,oddP5Dec,oddP6Dec,oddP7Dec,oddP8Dec,rideToFinish1,rideToFinish2,rideToFinish3,rideToFinish4,rideToFinish5,rideToFinish6,rideToFinish7,rideToFinish8,createdAt,updatedAt
276,183564,2020-01-11,16:37,1578771420000,Doncaster,D2,6,"1st £105, Others £40  Race Total £305  ","Starshinedestiny (2/1), Jet Stream Ace (5/1), News Maker (7/2), Lightfoot Swift (3/1), Scullys Cracker (10/1), Chieftain Snow (7/2)",3,6,4.5,4,11,4.5,NULL,NULL,2/1,5/1,7/2,3/1,10/1,7/2,NULL,NULL,5,4,3,2,6,1,NULL,NULL,"2020-01-13 11:19:31","2020-01-13 11:19:31"
277,183566,2020-01-11,17:17,1578773820000,Doncaster,B5,6,"1st £115, Others £40  Race Total £315  ","Devon Ranger (5/2), Poolie Nijinsky (6/4), Northcroft Frost (6/1), Hitman Harry (11/4), Sweet Rose (4/1), Bye Bye Baby (N/A)",3.5,2.5,7,3.75,5,0,NULL,NULL,5/2,6/4,6/1,11/4,4/1,NULL,NULL,NULL,2,4,5,6,1,0,NULL,NULL,"2020-01-13 11:19:31","2020-01-13 11:19:31"
278,183565,2020-01-11,16:57,1578772620000,Doncaster,B3,6,"1st £130, Others £40  Race Total £330  ","Boxer Boo Haa (4/1), Painted Clouds (3/1), Brocks Pandora (4/1), Poolie Janneke (7/1), Killee Court (9/4), Drumcrow Nessa (4/1)",5,4,5,8,3.25,5,NULL,NULL,4/1,3/1,4/1,7/1,9/4,4/1,NULL,NULL,4,3,5,6,2,1,NULL,NULL,"2020-01-13 11:19:32","2020-01-13 11:19:32"
279,183560,2020-01-11,15:17,1578766620000,Doncaster,A2,7,"1st £140, Others £40  Race Total £340  ","Poolie Bobbo (6/1), Mike Ace (3/1), Bavette (9/2), Kilara Hvar (5/2), Baguio Boy (6/1), Smearla Dazzle (5/2), Calzaghe Joshua (N/A)",7,4,5.5,3.5,7,3.5,0,NULL,6/1,3/1,9/2,5/2,6/1,5/2,NULL,NULL,5,3,1,6,2,4,0,NULL,"2020-01-13 11:19:32","2020-01-13 11:19:32"
280,183557,2020-01-11,14:22,1578763320000,Doncaster,A2,6,"1st £140, Others £40  Race Total £340  ","Alpha Carinea (4/1), Rackethall Ruby (7/2), Colliers Arms (9/2), Jet Stream Moss (6/1), Ballymac Bangon (7/4), Sparta Coco (9/2)",5,4.5,5.5,7,2.75,5.5,NULL,NULL,4/1,7/2,9/2,6/1,7/4,9/2,NULL,NULL,5,6,2,4,1,3,NULL,NULL,"2020-01-13 11:19:32","2020-01-13 11:19:32"
281,183556,2020-01-11,14:03,1578762180000,Doncaster,A1,7,"1st £170, Others £40  Race Total £370  ","Headford Maurice (7/2), Bohemian Bruno (7/2), Calzaghe Geraint (5/4), Barnside Sanchez (4/1), Old Fort Pio (6/1), Gaffers Mackey (14/1), Some Gear Boy (N/A)",4.5,4.5,2.25,5,7,15,0,NULL,7/2,7/2,5/4,4/1,6/1,14/1,NULL,NULL,5,4,3,6,1,2,0,NULL,"2020-01-13 11:19:33","2020-01-13 11:19:33"
282,183765,2020-01-11,21:15,1578788100000,Yarmouth,A5,6,"1st £67, Others £34  Race Total £237  ","Karlow Dolly (3/1), Surfer Girl (5/2), Shes A Rebel (2/1), Hazelhill Flash (4/1), Bluebell Harriet (8/1), Bacon Butty (3/1)",4,3.5,3,5,9,4,NULL,NULL,3/1,5/2,2/1,4/1,8/1,3/1,NULL,NULL,2,3,5,1,6,4,NULL,NULL,"2020-01-13 11:19:33","2020-01-13 11:19:33"
283,183763,2020-01-11,20:45,1578786300000,Yarmouth,A7,6,"1st £57, Others £34  Race Total £227  ","Roxys Mohawk (10/11), Altesse Spruce (6/1), Roxys Ward (7/4), Tamna Juliet (9/2), Hartwood Foxie (3/1), Butterbridge Eva (5/1)",1.91,7,2.75,5.5,4,6,NULL,NULL,10/11,6/1,7/4,9/2,3/1,5/1,NULL,NULL,2,4,3,1,5,6,NULL,NULL,"2020-01-13 11:19:34","2020-01-13 11:19:34"
284,183762,2020-01-11,20:30,1578785400000,Yarmouth,A1,6,"1st £122, Others £36  Race Total £302  ","Jinks Behind (7/2), Buddha Sam (9/2), Sporting Cossack (3/1), Swift Onyx (2/1), Swift Cope (3/1), Aylesford Lass (5/1)",4.5,5.5,4,3,4,6,NULL,NULL,7/2,9/2,3/1,2/1,3/1,5/1,NULL,NULL,5,6,2,4,3,1,NULL,NULL,"2020-01-13 11:19:34","2020-01-13 11:19:34"
285,183761,2020-01-11,20:15,1578784500000,Yarmouth,A3,6,"1st £87, Others £34  Race Total £257  ","Butterbridge Ann (7/2), Spoilt Brat (5/2), Power Driven (4/1), Bolshy Bullet (4/1), Poppy Sue (7/4), Spitfire Flash (9/2)",4.5,3.5,5,5,2.75,5.5,NULL,NULL,7/2,5/2,4/1,4/1,7/4,9/2,NULL,NULL,6,5,3,4,2,1,NULL,NULL,"2020-01-13 11:19:35","2020-01-13 11:19:35"
286,183760,2020-01-11,20:00,1578783600000,Yarmouth,A2,5,"1st £97, Others £34  Race Total £233  ","Great Colour (5/2), Treaty Bill (2/1), Airport Storm (3/1), Skeard Princess (5/1), Bar The Warrior (7/4)",3.5,3,4,6,2.75,NULL,NULL,NULL,5/2,2/1,3/1,5/1,7/4,NULL,NULL,NULL,5,3,4,1,2,NULL,NULL,NULL,"2020-01-13 11:19:35","2020-01-13 11:19:35"
287,183759,2020-01-11,19:45,1578782700000,Yarmouth,A9,5,"1st £47, Others £34  Race Total £183  ","Clonard Pearl (6/4), Blackrose Alexa (3/1), My First Dog (7/2), Fozsandy (6/1), Get Away Lady (5/4)",2.5,4,4.5,7,2.25,NULL,NULL,NULL,6/4,3/1,7/2,6/1,5/4,NULL,NULL,NULL,4,3,1,6,2,NULL,NULL,NULL,"2020-01-13 11:19:35","2020-01-13 11:19:35"
288,183767,2020-01-11,21:45,1578789900000,Yarmouth,A6,5,"1st £62, Others £34  Race Total £198  ","Hartwood Bandit (5/4), Gottabe Lizzie (5/2), Somersham Grace (6/4), Craan Tara (7/4), Esker Quintana (N/A)",2.25,3.5,2.5,2.75,0,NULL,NULL,NULL,5/4,5/2,6/4,7/4,NULL,NULL,NULL,NULL,4,2,5,1,0,NULL,NULL,NULL,"2020-01-13 11:19:36","2020-01-13 11:19:36"
289,183768,2020-01-11,22:00,1578790800000,Yarmouth,A1,6,"1st £122, Others £36  Race Total £302","Tullig Pearl (4/1), Feel The Heat (5/2), Ben Lomond (6/1), Tullymurry Voice (7/2), Barnfield Ten (6/4), Shaneboy Paschal (4/1)",5,3.5,7,4.5,2.5,5,NULL,NULL,4/1,5/2,6/1,7/2,6/4,4/1,NULL,NULL,3,4,6,5,2,1,NULL,NULL,"2020-01-13 11:19:36","2020-01-13 11:19:36"
290,183766,2020-01-11,21:30,1578789000000,Yarmouth,A6,6,"1st £62, Others £34  Race Total £232  ","Corner Power (5/2), Real Fire (5/2), Duty Calls (6/1), Saleen Emma (5/2), Altesse Meadows (2/1), Wardys Girl (9/2)",3.5,3.5,7,3.5,3,5.5,NULL,NULL,5/2,5/2,6/1,5/2,2/1,9/2,NULL,NULL,6,5,3,1,2,4,NULL,NULL,"2020-01-13 11:19:37","2020-01-13 11:19:37"
291,183764,2020-01-11,21:00,1578787200000,Yarmouth,A5,5,"1st £67, Others £34  Race Total £203  ","Tip Top Foxy (1/1), Skidroes Queen (3/1), Roxys Florence (6/4), Ring Miss Finn (3/1), Jacks Blitz (6/1)",2,4,2.5,4,7,NULL,NULL,NULL,1/1,3/1,6/4,3/1,6/1,NULL,NULL,NULL,4,5,3,2,1,NULL,NULL,NULL,"2020-01-13 11:19:37","2020-01-13 11:19:37"
292,183758,2020-01-11,19:30,1578781800000,Yarmouth,A4,5,"1st £77, Others £34  Race Total £213  ","Nice Dream (7/4), Wardys Legend (6/4), Born Rebel (5/2), Rocky Wolf (7/4), Roxys Teddy (N/A)",2.75,2.5,3.5,2.75,0,NULL,NULL,NULL,7/4,6/4,5/2,7/4,NULL,NULL,NULL,NULL,2,4,1,5,0,NULL,NULL,NULL,"2020-01-13 11:19:37","2020-01-13 11:19:37"
293,183757,2020-01-11,19:15,1578780900000,Yarmouth,A9,5,"1st £47, Others £34  Race Total £183  ","Aughane Val (5/1), Crinkill Ace (2/1), Hardwood Jill (7/2), Trishas Delight (2/1), Chamberlain Rafa (2/1)",6,3,4.5,3,3,NULL,NULL,NULL,5/1,2/1,7/2,2/1,2/1,NULL,NULL,NULL,3,6,4,5,2,NULL,NULL,NULL,"2020-01-13 11:19:38","2020-01-13 11:19:38"
294,183756,2020-01-11,19:00,1578780000000,Yarmouth,A5,6,"1st £67, Others £34  Race Total £237  ","Roxys Jim (1/1), Conors Cloda (6/4), Hour Glass Snowy (8/1), Marlfield Modric (5/1), Actress (9/2), Aayamza Bonnie (9/2)",2,2.5,9,6,5.5,5.5,NULL,NULL,1/1,6/4,8/1,5/1,9/2,9/2,NULL,NULL,4,2,6,5,3,1,NULL,NULL,"2020-01-13 11:19:39","2020-01-13 11:19:39"
295,183587,2020-01-11,20:45,1578786300000,Shawfield,A6,6,"1st £46, 2nd £20, Others £14  Race Total £122  ","Ennis Oonagh (7/4), Bluebell Ace (4/1), Wee Brookey (3/1), Afton Nala (7/2), Glenbrenton Lucy (3/1), Kilquarry Finn (4/1)",2.75,5,4,4.5,4,5,NULL,NULL,7/4,4/1,3/1,7/2,3/1,4/1,NULL,NULL,4,6,3,1,2,5,NULL,NULL,"2020-01-13 11:19:39","2020-01-13 11:19:39"
296,183593,2020-01-11,22:15,1578791700000,Shawfield,HP,5,"1st £46, 2nd £20, Others £14  Race Total £108","Ennis Niamh (2/1), Miles Away (3/1), Loca Blu (3/1), Clearway Mandy (3/1), Gartcloss Caeser (2/1)",3,4,4,4,3,NULL,NULL,NULL,2/1,3/1,3/1,3/1,2/1,NULL,NULL,NULL,5,2,4,3,1,NULL,NULL,NULL,"2020-01-13 11:19:39","2020-01-13 11:19:39"
297,183592,2020-01-11,22:00,1578790800000,Shawfield,HP,5,"1st £46, 2nd £20, Others £14  Race Total £108  ","Ballinoe Speed (1/1), Ballyhone Fox (4/1), Fenceside Rosie (5/2), Monadreen Ruby (4/1), Maffra Zing (3/1)",2,5,3.5,5,4,NULL,NULL,NULL,1/1,4/1,5/2,4/1,3/1,NULL,NULL,NULL,1,3,4,2,5,NULL,NULL,NULL,"2020-01-13 11:19:40","2020-01-13 11:19:40"
298,183591,2020-01-11,21:45,1578789900000,Shawfield,HP,5,"1st £46, 2nd £20, Others £14  Race Total £108  ","Headford Recruit (3/1), Saleen Impact (3/1), Afton Leo (5/2), Wendy Peffercorn (7/4), Boreen Ella (5/2)",4,4,3.5,2.75,3.5,NULL,NULL,NULL,3/1,3/1,5/2,7/4,5/2,NULL,NULL,NULL,5,2,1,3,4,NULL,NULL,NULL,"2020-01-13 11:19:40","2020-01-13 11:19:40"
299,183590,2020-01-11,21:30,1578789000000,Shawfield,HP,6,"1st £46, 2nd £20, Others £14  Race Total £108  ","Greenwell Thea (3/1), Debs Flyer (2/1), Headleys Geezer (2/1), Final Warrior (4/1), Sallybog Sky (3/1), Kilquarry Lewis (N/A)",4,3,3,5,4,0,NULL,NULL,3/1,2/1,2/1,4/1,3/1,NULL,NULL,NULL,1,2,5,3,4,0,NULL,NULL,"2020-01-13 11:19:41","2020-01-13 11:19:41"
300,183589,2020-01-11,21:15,1578788100000,Shawfield,HP,6,"1st £46, 2nd £20, Others £14  Race Total £108  ","Gartcloss Hunter (2/1), Black Pixie (3/1), Aayamza Tiger (5/1), Agile Claire (6/4), Fenceside Zara (5/1), Showtime Bullet (N/A)",3,4,6,2.5,6,0,NULL,NULL,2/1,3/1,5/1,6/4,5/1,NULL,NULL,NULL,1,4,2,5,3,0,NULL,NULL,"2020-01-13 11:19:41","2020-01-13 11:19:41"
301,183588,2020-01-11,21:00,1578787200000,Shawfield,HP,5,"1st £46, 2nd £20, Others £14  Race Total £108  ","Killieford Finn (2/1), Go Skye Go (4/1), Talbot Loon (4/1), Toolmaker Sir (1/1), Artie (4/1)",3,5,5,2,5,NULL,NULL,NULL,2/1,4/1,4/1,1/1,4/1,NULL,NULL,NULL,1,4,3,5,2,NULL,NULL,NULL,"2020-01-13 11:19:42","2020-01-13 11:19:42"
302,183586,2020-01-11,20:30,1578785400000,Shawfield,HP,5,"1st £46, 2nd £20, Others £14  Race Total £108  ","Conors Lazarus (1/1), Final Victoria (5/2), Tina Zero (3/1), Hello Rodge (4/1), Fenceside Tori (4/1)",2,3.5,4,5,5,NULL,NULL,NULL,1/1,5/2,3/1,4/1,4/1,NULL,NULL,NULL,4,3,1,2,5,NULL,NULL,NULL,"2020-01-13 11:19:42","2020-01-13 11:19:42"
303,183585,2020-01-11,20:15,1578784500000,Shawfield,HP,5,"1st £46, 2nd £20, Others £14  Race Total £108  ","Serengeti Ranger (2/1), Dunaghy Nidge (5/1), Soloman (3/1), Calton Hill (5/1), Christopper (6/4)",3,6,4,6,2.5,NULL,NULL,NULL,2/1,5/1,3/1,5/1,6/4,NULL,NULL,NULL,2,5,1,4,3,NULL,NULL,NULL,"2020-01-13 11:19:42","2020-01-13 11:19:42"
304,183584,2020-01-11,20:00,1578783600000,Shawfield,HP,7,"1st £46, 2nd £20, Others £14  Race Total £122  ","Clona Star (1/1), Tinnock Glen (3/1), Moanteen Bigmike (4/1), Agile Emerald (4/1), Millie The Minx (4/1), Dog Gone Dreams (3/1), Afton Tootsie (N/A)",2,4,5,5,5,4,0,NULL,1/1,3/1,4/1,4/1,4/1,3/1,NULL,NULL,5,2,3,4,6,1,0,NULL,"2020-01-13 11:19:43","2020-01-13 11:19:43"
305,183691,2020-01-11,13:14,1578759240000,Romford,A3,6,"1st £150, Others £45  Race Total £375  ","Emilys Dream Boy (3/1), Young Mustang (7/2), Ridgedale Sky (10/1), Bogger Trigger (6/1), Fiddlydee (6/1), Waikiki Boy (5/4)",4,4.5,11,7,7,2.25,NULL,NULL,3/1,7/2,10/1,6/1,6/1,5/4,NULL,NULL,3,1,6,5,4,2,NULL,NULL,"2020-01-13 11:19:43","2020-01-13 11:19:43"
306,183688,2020-01-11,12:28,1578756480000,Romford,A10,6,"1st £120, Others £45  Race Total £345  ","Waikiki Act (3/1), Lisneal Lupo (7/4), Slippy Seanie (4/1), Thailand Pearl (10/1), Seans Dara (10/1), Lucky Dip (5/2)",4,2.75,5,11,11,3.5,NULL,NULL,3/1,7/4,4/1,10/1,10/1,5/2,NULL,NULL,3,1,5,4,2,6,NULL,NULL,"2020-01-13 11:19:44","2020-01-13 11:19:44"
307,183686,2020-01-11,11:59,1578754740000,Romford,A7,6,"1st £130, Others £45  Race Total £355  ","Sheffield Buck (6/4), For Antrim Town (9/2), Glowing Rocky (4/1), Graceless Lady (6/1), Jetts Duchess (3/1), Harley Queen (6/1)",2.5,5.5,5,7,4,7,NULL,NULL,6/4,9/2,4/1,6/1,3/1,6/1,NULL,NULL,3,6,1,2,4,5,NULL,NULL,"2020-01-13 11:19:44","2020-01-13 11:19:44"
308,183681,2020-01-11,10:43,1578750180000,Romford,A6,6,"1st £130, Others £45  Race Total £355  ","Ballyhar Rosie (3/1), Madabout Guli (9/2), Rossestown Duke (8/1), Bubbly Hannah (7/4), Ashville Candy (5/1), Killgibbon Wish (4/1)",4,5.5,9,2.75,6,5,NULL,NULL,3/1,9/2,8/1,7/4,5/1,4/1,NULL,NULL,6,5,2,4,1,3,NULL,NULL,"2020-01-13 11:19:45","2020-01-13 11:19:45"
309,183693,2020-01-11,13:47,1578761220000,Romford,A4,6,"1st £135, Others £45  Race Total £360  ","Borwick Tina (3/1), Blake Be Slick (5/1), Chuck Jaeger (6/1), Underground Eske (2/1), To Tone Dan (5/1), Under Pressure (3/1)",4,6,7,3,6,4,NULL,NULL,3/1,5/1,6/1,2/1,5/1,3/1,NULL,NULL,4,2,6,1,3,5,NULL,NULL,"2020-01-13 11:19:45","2020-01-13 11:19:45"
310,183680,2020-01-11,10:29,1578749340000,Romford,A8,6,"1st £125, Others £45  Race Total £350  ","Liberty Pearl (9/4), Daves Lad (3/1), Oneco Molly (8/1), Trapstyle Miami (5/1), Borwick Rossie (7/2), Cubsy Billy (7/2)",3.25,4,9,6,4.5,4.5,NULL,NULL,9/4,3/1,8/1,5/1,7/2,7/2,NULL,NULL,2,1,5,4,3,6,NULL,NULL,"2020-01-13 11:19:45","2020-01-13 11:19:45"
311,183692,2020-01-11,13:28,1578760080000,Romford,A8,6,"1st £125, Others £45  Race Total £350  ","Tinas Survivor (3/1), Marcos Boogaloo (5/1), Chopchop Yvonne (8/1), Bonville Salt (5/2), Bonville Bruno (4/1), Cruz On Brig (5/2)",4,6,9,3.5,5,3.5,NULL,NULL,3/1,5/1,8/1,5/2,4/1,5/2,NULL,NULL,1,6,4,5,2,3,NULL,NULL,"2020-01-13 11:19:46","2020-01-13 11:19:46"
312,183690,2020-01-11,12:59,1578758340000,Romford,A5,6,"1st £135, Others £45  Race Total £360","Tildas Dream (5/2), Brickleberry (7/2), Coco Jet (4/1), Tog Amach Me (7/2), Bing Crown (8/1), Rhieo Nieve (3/1)",3.5,4.5,5,4.5,9,4,NULL,NULL,5/2,7/2,4/1,7/2,8/1,3/1,NULL,NULL,3,5,6,2,4,1,NULL,NULL,"2020-01-13 11:19:46","2020-01-13 11:19:46"
313,183689,2020-01-11,12:44,1578757440000,Romford,S2,6,"1st £140, Others £45  Race Total £320  ","Crossfield Alice (1/1), Webbys Tinkle (4/1), Lost Tagg (8/1), Mays Ballyhill (10/1), Mayslucky Beggar (5/1), Newlawn Danny (7/2)",2,5,9,11,6,4.5,NULL,NULL,1/1,4/1,8/1,10/1,5/1,7/2,NULL,NULL,5,6,1,3,2,4,NULL,NULL,"2020-01-13 11:19:47","2020-01-13 11:19:47"
314,183687,2020-01-11,12:13,1578755580000,Romford,A6,6,"1st £130, Others £45  Race Total £355  ","Trapstyle Shadow (9/4), Underground Gem (9/4), Townsend Julie (7/2), Galmonian Marty (5/1), Winnies Wonder (6/1), Burtonlodgeview (6/1)",3.25,3.25,4.5,6,7,7,NULL,NULL,9/4,9/4,7/2,5/1,6/1,6/1,NULL,NULL,5,3,2,4,6,1,NULL,NULL,"2020-01-13 11:19:47","2020-01-13 11:19:47"
315,183685,2020-01-11,11:43,1578753780000,Romford,A9,6,"1st £120, Others £45  Race Total £345  ","Borwick Jo Jo (8/1), Cracking Rue (6/1), Droopys Sive (2/1), Magnetic Field (5/2), Suirview Samuel (4/1), Beela Meauldpal (4/1)",9,7,3,3.5,5,5,NULL,NULL,8/1,6/1,2/1,5/2,4/1,4/1,NULL,NULL,2,5,3,1,4,6,NULL,NULL,"2020-01-13 11:19:48","2020-01-13 11:19:48"
316,183684,2020-01-11,11:27,1578752820000,Romford,S1,6,"1st £160, Others £45  Race Total £385  ","Titchy Ron (9/2), Bojangles (7/2), Sneezys Flo (7/4), Smithybyesadream (5/2), Sneezys Rebel (8/1), Kanturk Mint (8/1)",5.5,4.5,2.75,3.5,9,9,NULL,NULL,9/2,7/2,7/4,5/2,8/1,8/1,NULL,NULL,5,4,1,6,2,3,NULL,NULL,"2020-01-13 11:19:48","2020-01-13 11:19:48"
317,183683,2020-01-11,11:12,1578751920000,Romford,A4,6,"1st £135, Others £45  Race Total £360  ","Milltown Rover (5/2), Smiley Mo (5/2), Chopchop Beckey (9/2), Westlake Tanya (5/1), Tycoon Viking (6/1), Newmarket Phoebe (7/2)",3.5,3.5,5.5,6,7,4.5,NULL,NULL,5/2,5/2,9/2,5/1,6/1,7/2,NULL,NULL,5,6,4,2,3,1,NULL,NULL,"2020-01-13 11:19:49","2020-01-13 11:19:49"
318,183682,2020-01-11,10:57,1578751020000,Romford,A3,6,"1st £150, Others £45  Race Total £375  ","Bit View Simba (3/1), Sneezys Osprey (5/1), Slaneyside Daffy (7/2), Swabys Boc (10/1), Go Pat Go (11/4), Built To Last (5/2)",4,6,4.5,11,3.75,3.5,NULL,NULL,3/1,5/1,7/2,10/1,11/4,5/2,NULL,NULL,6,5,2,1,3,4,NULL,NULL,"2020-01-13 11:19:49","2020-01-13 11:19:49"
319,183729,2020-01-11,21:40,1578789600000,Romford,S2,6,"1st £140, Others £45  Race Total £365  ","Bebas Demon (1/1), Emilys Wish (6/1), Williebespecial (5/1), Airtech Mick (16/1), Old Renee (2/1), Aero Turner (14/1)",2,7,6,17,3,15,NULL,NULL,1/1,6/1,5/1,16/1,2/1,14/1,NULL,NULL,1,4,5,3,2,6,NULL,NULL,"2020-01-13 11:19:49","2020-01-13 11:19:49"
320,183728,2020-01-11,21:21,1578788460000,Romford,A8,6,"1st £125, Others £45  Race Total £350  ","Carrie Anne (9/2), Maxgrove Jenny (9/2), Bigger He Is (3/1), Kohinoor Fancy (7/2), Our Bill (4/1), Bit View Lassy (3/1)",5.5,5.5,4,4.5,5,4,NULL,NULL,9/2,9/2,3/1,7/2,4/1,3/1,NULL,NULL,1,5,3,4,6,2,NULL,NULL,"2020-01-13 11:19:50","2020-01-13 11:19:50"
321,183726,2020-01-11,20:48,1578786480000,Romford,A6,6,"1st £130, Others £45  Race Total £355  ","Whizzy Gunner (8/1), Outstanding Bill (1/1), Ring Recruit (10/1), Playtime Girl (4/1), Gemmas Pops (9/2), Princess Zara (9/2)",9,2,11,5,5.5,5.5,NULL,NULL,8/1,1/1,10/1,4/1,9/2,9/2,NULL,NULL,5,1,6,2,4,3,NULL,NULL,"2020-01-13 11:19:50","2020-01-13 11:19:50"
322,183721,2020-01-11,19:28,1578781680000,Romford,S1,6,"1st £160, Others £45  Race Total £385  ","Bit View Rambo (9/4), Rosaleda Bella (9/2), Im Alright Jack (9/4), Bang On Gemma (10/1), No Control (4/1), Young Master (9/2)",3.25,5.5,3.25,11,5,5.5,NULL,NULL,9/4,9/2,9/4,10/1,4/1,9/2,NULL,NULL,5,6,3,4,1,2,NULL,NULL,"2020-01-13 11:19:51","2020-01-13 11:19:51"
323,183731,2020-01-11,22:13,1578791580000,Romford,A3,5,"1st £150, Others £45  Race Total £330  ","Southpaw Hammer (5/4), Leelough Lady (6/1), Charlies Boy (3/1), Sneezys Raven (4/1), Towstar Boris (5/1)",2.25,7,4,5,6,NULL,NULL,NULL,5/4,6/1,3/1,4/1,5/1,NULL,NULL,NULL,1,4,2,5,3,NULL,NULL,NULL,"2020-01-13 11:19:51","2020-01-13 11:19:51"
324,183725,2020-01-11,20:32,1578785520000,Romford,E1,6,"1st £170, Others £45  Race Total £395  ","Lambstown Breeze (9/4), Mays Sweetpea (6/1), Tomahawk Tommy (10/1), Droopys Million (11/4), Young Castle (9/4), Aayamza Duke (4/1)",3.25,7,11,3.75,3.25,5,NULL,NULL,9/4,6/1,10/1,11/4,9/4,4/1,NULL,NULL,2,3,6,1,5,4,NULL,NULL,"2020-01-13 11:19:52","2020-01-13 11:19:52"
325,183730,2020-01-11,21:58,1578790680000,Romford,A8,5,"1st £125, Others £45  Race Total £305  ","Moranski Pride (6/4), Bonville Ben (6/1), Wisemans Angel (3/1), Willgowell (5/2), Lady Macbeth (6/1)",2.5,7,4,3.5,7,NULL,NULL,NULL,6/4,6/1,3/1,5/2,6/1,NULL,NULL,NULL,3,5,2,1,4,NULL,NULL,NULL,"2020-01-13 11:19:52","2020-01-13 11:19:52"
326,183732,2020-01-11,22:30,1578792600000,Romford,A3,5,"1st £150, Others £45  Race Total £330","Annagh Mike (4/5), Thatchers Puma (4/1), Westlake Ben (7/1), Basvegas Dave (3/1), Brave Fantasy (6/1)",1.8,5,8,4,7,NULL,NULL,NULL,4/5,4/1,7/1,3/1,6/1,NULL,NULL,NULL,1,4,5,2,3,NULL,NULL,NULL,"2020-01-13 11:19:52","2020-01-13 11:19:52"
327,183727,2020-01-11,21:03,1578787380000,Romford,A4,6,"1st £135, Others £45  Race Total £360  ","Be Assured (5/2), Chopchop Magic (12/1), Early Post (5/4), Bang On Sophie (9/2), Reargrove Tomas (5/1), Milltown River (8/1)",3.5,13,2.25,5.5,6,9,NULL,NULL,5/2,12/1,5/4,9/2,5/1,8/1,NULL,NULL,4,6,1,2,3,5,NULL,NULL,"2020-01-13 11:19:53","2020-01-13 11:19:53"
328,183724,2020-01-11,20:16,1578784560000,Romford,A7,6,"1st £130, Others £45  Race Total £355  ","Bubbly Gosh (3/1), Ramat Coralie (9/4), Chopchop Haskins (7/1), Borwick Andy (2/1), Wardys First (6/1), Trapstyle Boss (8/1)",4,3.25,8,3,7,9,NULL,NULL,3/1,9/4,7/1,2/1,6/1,8/1,NULL,NULL,6,1,5,4,3,2,NULL,NULL,"2020-01-13 11:19:53","2020-01-13 11:19:53"
329,183723,2020-01-11,19:59,1578783540000,Romford,A5,6,"1st £135, Others £45  Race Total £360  ","Ingrave Flyer (5/2), Miss Tagg (5/2), Slaneyside Anner (3/1), Borwick Bob (3/1), Borwick Dasher (14/1), Barnfield Pepper (10/1)",3.5,3.5,4,4,15,11,NULL,NULL,5/2,5/2,3/1,3/1,14/1,10/1,NULL,NULL,1,3,2,6,5,4,NULL,NULL,"2020-01-13 11:19:54","2020-01-13 11:19:54"
330,183722,2020-01-11,19:44,1578782640000,Romford,A1,6,"1st £200, Others £45  Race Total £425  ","Droopys Fisher (2/1), Kilmessan Puma (5/2), Miss Blackbell (7/2), Droopys Firmino (6/1), Wychwood Max (8/1), Buggy (6/1)",3,3.5,4.5,7,9,7,NULL,NULL,2/1,5/2,7/2,6/1,8/1,6/1,NULL,NULL,1,3,2,5,6,4,NULL,NULL,"2020-01-13 11:19:54","2020-01-13 11:19:54"
331,183720,2020-01-11,19:12,1578780720000,Romford,A2,6,"1st £160, Others £45  Race Total £385  ","Catherine Pearl (4/1), Secondtimearound (5/2), Lazy Game (7/1), Pro Diamond (5/2), Burton Lodge Bob (5/2), Kind Sky (10/1)",5,3.5,8,3.5,3.5,11,NULL,NULL,4/1,5/2,7/1,5/2,5/2,10/1,NULL,NULL,2,1,4,3,5,6,NULL,NULL,"2020-01-13 11:19:54","2020-01-13 11:19:54"
332,183719,2020-01-11,18:56,1578779760000,Romford,A4,6,"1st £135, Others £45  Race Total £360  ","Amelias Duchess (2/1), Mullocks Miya (5/1), Gigi Coyote (5/2), Chubbys Sean (8/1), Timenmotion (7/1), Gable Bow (3/1)",3,6,3.5,9,8,4,NULL,NULL,2/1,5/1,5/2,8/1,7/1,3/1,NULL,NULL,6,1,5,4,3,2,NULL,NULL,"2020-01-13 11:19:55","2020-01-13 11:19:55"
333,183718,2020-01-11,18:39,1578778740000,Romford,A3,6,"1st £150, Others £45  Race Total £375  ","Chilli Akimbo (2/1), Ballyfinn Salah (4/1), Chickenrun Dolly (6/4), Trapstyle Flash (8/1), Slaneyside Boone (8/1), Pay The Act (12/1)",3,5,2.5,9,9,13,NULL,NULL,2/1,4/1,6/4,8/1,8/1,12/1,NULL,NULL,2,3,1,4,5,6,NULL,NULL,"2020-01-13 11:19:55","2020-01-13 11:19:55"
334,183897,2020-01-11,13:37,1578760620000,Crayford,A7,6,"1st £115, 2nd £45, Others £40  Race Total £320  ","Resnova Leela (9/4), Aughaboy Angel (4/1), Anglesey A Five (6/1), Droopys Jude (5/2), Beanos Dixie (4/1), Freeky Shenzi (6/1)",3.25,5,7,3.5,5,7,NULL,NULL,9/4,4/1,6/1,5/2,4/1,6/1,NULL,NULL,4,1,5,6,2,3,NULL,NULL,"2020-01-13 11:19:56","2020-01-13 11:19:56"
